,cellphone_id,brand,model,operating system,internal memory,RAM,performance,main camera,selfie camera,battery size,screen size,weight,price,release year,url,user_id,rating
131,4,apple,iphone 13 pro max,ios,256,6,8.01,12,12,4352,6.7,240,1199,2021,https://prixcameroun.com/wp-content/uploads/2022/03/apple-iphone-13-pro-max.jpg,255,10
132,4,apple,iphone 13 pro max,ios,256,6,8.01,12,12,4352,6.7,240,1199,2021,https://prixcameroun.com/wp-content/uploads/2022/03/apple-iphone-13-pro-max.jpg,256,5
133,4,apple,iphone 13 pro max,ios,256,6,8.01,12,12,4352,6.7,240,1199,2021,https://prixcameroun.com/wp-content/uploads/2022/03/apple-iphone-13-pro-max.jpg,257,8
134,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,0,3
135,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,10,3
136,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,25,6
137,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,28,10
138,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,29,4
139,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,36,6
140,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,38,8
141,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,52,2
142,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,53,8
143,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,56,9
144,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,79,6
145,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,80,7
146,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,95,5
147,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,106,6
148,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,110,2
149,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,111,2
150,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,126,10
151,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,129,9
152,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,144,10
153,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,145,8
154,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,148,4
155,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,152,9
156,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,156,10
157,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,162,8
158,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,169,7
159,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,226,9
160,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,230,10
161,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,234,9
162,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,238,9
163,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,244,8
164,5,apple,iphone xr,ios,64,3,4.22,12,7,2942,6.1,194,236,2018,https://cdn.shopify.com/s/files/1/0116/8808/3552/products/iphonexr-blue-1_470fd500-10dd-4aee-b664-8a5b2732c032_1200x1200.jpg?v=1622026591,254,10
165,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,10,7
166,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,12,6
167,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,16,2
168,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,24,7
169,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,27,8
170,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,32,2
171,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,33,8
172,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,35,5
173,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,36,1
174,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,38,5
175,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,95,7
176,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,112,4
177,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,115,7
178,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,124,8
179,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,128,5
180,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,140,7
181,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,142,7
182,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,148,4
183,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,154,9
184,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,160,4
185,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,200,5
186,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,227,8
187,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,231,10
188,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,233,4
189,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,234,1
190,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,243,8
191,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,246,6
192,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,252,10
193,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,255,10
194,6,asus,zenfone 8,android,128,8,6.76,64,12,4000,5.9,169,599,2021,https://paidfreedroid.com/wp-content/uploads/2021/05/asus-zenfone-8-1.jpg,258,7
195,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,1,8
196,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,6,9
197,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,29,6
198,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,37,1
199,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,53,8
200,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,80,8
201,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,84,10
202,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,98,8
203,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,100,9
204,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,105,9
205,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,111,3
206,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,113,10
207,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,115,1
208,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,119,5
209,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,120,8
210,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,124,9
211,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,160,1
212,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,164,8
213,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,178,10
214,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,183,6
215,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,194,8
216,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,204,7
217,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,230,8
218,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,232,4
219,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,233,1
220,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,240,7
221,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,243,8
222,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,246,2
223,7,samsung,galaxy a13,android,32,3,1.36,50,8,5000,6.6,196,154,2022,https://tecnogalaxy.com.ec/wp-content/uploads/2022/08/samsung_galaxy_a13_quito_ecuador.png,253,8
224,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",0,2
225,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",1,8
226,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",6,7
227,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",25,10
228,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",27,8
229,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",28,1
230,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",29,7
231,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",52,1
232,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",56,10
233,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",74,6
234,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",80,8
235,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",98,9
236,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",99,9
237,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",100,10
238,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",110,2
239,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",111,4
240,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",114,6
241,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",120,10
242,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",123,7
243,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",128,8
244,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",144,8
245,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",152,2
246,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",154,9
247,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",160,1
248,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",162,9
249,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",194,8
250,8,samsung,galaxy a32,android,64,4,2.2,48,13,5000,6.5,205,199,2021,"https://res.cloudinary.com/walmart-labs/image/upload/d_default.jpg/w_960,dpr_auto,f_auto,q_auto:best/gr/images/product-images/img_large/00750188263658l1.jpg?odnheight=80&odnwidth=80&odnbg=ffffff",203,8
